PN,ATA_CHAPTER,SUB_CATEGORY,AIRCRAFT_FAMILY,AIRCRAFT_MODEL,ATOLYE_KABILIYETI,YURTICI_TAT_GUN,YURTDISI_TAT_GUN,SATINALMA_TAT_GUN,KRITIKLIK_DURUMU,YIL,CEYREK,DONEM,THY_TALEP_ADET,POOL_TALEP_ADET,SCRAP_ADET
PN-100745,30,ICE & RAIN PROTECTION,AIRBUS,A330-300,VAR,7.0,30,19,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,0
PN-100746,35,OXYGEN,AIRBUS,A321-200,YOK,,64,36,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-100746,35,OXYGEN,AIRBUS,A321-200,YOK,,64,36,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,0
PN-100746,35,OXYGEN,AIRBUS,A321-200,YOK,,64,36,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-100746,35,OXYGEN,AIRBUS,A321-200,YOK,,64,36,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,1,1
PN-100747,29,HYDRAULIC POWER,BOEING,737-900ER,YOK,,66,26,KRİTİK,2025,Q1,2025-Q1,8,2,0
PN-100747,29,HYDRAULIC POWER,BOEING,737-900ER,YOK,,66,26,KRİTİK,2025,Q2,2025-Q2,8,1,1
PN-100747,29,HYDRAULIC POWER,BOEING,737-900ER,YOK,,66,26,KRİTİK,2025,Q3,2025-Q3,8,7,0
PN-100747,29,HYDRAULIC POWER,BOEING,737-900ER,YOK,,66,26,KRİTİK,2025,Q4,2025-Q4,8,2,0
PN-100748,29,HYDRAULIC POWER,BOEING,737 MAX 8,YOK,,32,17,KRİTİK,2025,Q1,2025-Q1,8,2,4
PN-100748,29,HYDRAULIC POWER,BOEING,737 MAX 8,YOK,,32,17,KRİTİK,2025,Q2,2025-Q2,4,4,1
PN-100748,29,HYDRAULIC POWER,BOEING,737 MAX 8,YOK,,32,17,KRİTİK,2025,Q3,2025-Q3,4,7,2
PN-100748,29,HYDRAULIC POWER,BOEING,737 MAX 8,YOK,,32,17,KRİTİK,2025,Q4,2025-Q4,7,4,1
PN-100749,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321neo,YOK,,50,16,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,1,1
PN-100749,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321neo,YOK,,50,16,KRİTİK DEĞİL,2025,Q2,2025-Q2,3,1,0
PN-100749,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321neo,YOK,,50,16,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,1,0
PN-100749,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321neo,YOK,,50,16,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,0
PN-100750,79,OIL,BOEING,787-9,YOK,,35,35,KRİTİK,2025,Q1,2025-Q1,3,0,0
PN-100750,79,OIL,BOEING,787-9,YOK,,35,35,KRİTİK,2025,Q2,2025-Q2,2,0,0
PN-100750,79,OIL,BOEING,787-9,YOK,,35,35,KRİTİK,2025,Q3,2025-Q3,2,0,0
PN-100750,79,OIL,BOEING,787-9,YOK,,35,35,KRİTİK,2025,Q4,2025-Q4,3,0,1
PN-100751,24,ELECTRICAL POWER,AIRBUS,A330-300,YOK,,28,25,KRİTİK,2025,Q1,2025-Q1,6,2,2
PN-100751,24,ELECTRICAL POWER,AIRBUS,A330-300,YOK,,28,25,KRİTİK,2025,Q2,2025-Q2,1,4,2
PN-100751,24,ELECTRICAL POWER,AIRBUS,A330-300,YOK,,28,25,KRİTİK,2025,Q3,2025-Q3,8,2,1
PN-100751,24,ELECTRICAL POWER,AIRBUS,A330-300,YOK,,28,25,KRİTİK,2025,Q4,2025-Q4,3,0,0
PN-100752,23,COMMUNICATIONS,AIRBUS,A320neo,YOK,,30,33,KRİTİK,2025,Q1,2025-Q1,0,0,0
PN-100752,23,COMMUNICATIONS,AIRBUS,A320neo,YOK,,30,33,KRİTİK,2025,Q2,2025-Q2,1,0,0
PN-100752,23,COMMUNICATIONS,AIRBUS,A320neo,YOK,,30,33,KRİTİK,2025,Q3,2025-Q3,0,3,1
PN-100752,23,COMMUNICATIONS,AIRBUS,A320neo,YOK,,30,33,KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-100753,79,OIL,AIRBUS,A321neo,YOK,,26,60,KRİTİK,2025,Q1,2025-Q1,5,3,1
PN-100753,79,OIL,AIRBUS,A321neo,YOK,,26,60,KRİTİK,2025,Q2,2025-Q2,5,0,0
PN-100753,79,OIL,AIRBUS,A321neo,YOK,,26,60,KRİTİK,2025,Q3,2025-Q3,4,1,0
PN-100753,79,OIL,AIRBUS,A321neo,YOK,,26,60,KRİTİK,2025,Q4,2025-Q4,5,1,0
PN-100754,36,PNEUMATIC,AIRBUS,A319-100,VAR,8.0,54,23,KRİTİK,2025,Q1,2025-Q1,7,5,3
PN-100754,36,PNEUMATIC,AIRBUS,A319-100,VAR,8.0,54,23,KRİTİK,2025,Q2,2025-Q2,6,2,1
PN-100754,36,PNEUMATIC,AIRBUS,A319-100,VAR,8.0,54,23,KRİTİK,2025,Q3,2025-Q3,5,7,1
PN-100754,36,PNEUMATIC,AIRBUS,A319-100,VAR,8.0,54,23,KRİTİK,2025,Q4,2025-Q4,5,3,0
PN-100755,32,LANDING GEAR,BOEING,737-900ER,VAR,6.0,34,159,AOG KRİTİK,2025,Q1,2025-Q1,18,5,2
PN-100755,32,LANDING GEAR,BOEING,737-900ER,VAR,6.0,34,159,AOG KRİTİK,2025,Q2,2025-Q2,16,12,3
PN-100755,32,LANDING GEAR,BOEING,737-900ER,VAR,6.0,34,159,AOG KRİTİK,2025,Q3,2025-Q3,7,12,2
PN-100755,32,LANDING GEAR,BOEING,737-900ER,VAR,6.0,34,159,AOG KRİTİK,2025,Q4,2025-Q4,15,7,3
PN-100756,72,ENGINE,AIRBUS,A320-200,YOK,,76,52,AOG KRİTİK,2025,Q1,2025-Q1,9,2,1
PN-100756,72,ENGINE,AIRBUS,A320-200,YOK,,76,52,AOG KRİTİK,2025,Q2,2025-Q2,8,1,0
PN-100756,72,ENGINE,AIRBUS,A320-200,YOK,,76,52,AOG KRİTİK,2025,Q3,2025-Q3,10,5,3
PN-100756,72,ENGINE,AIRBUS,A320-200,YOK,,76,52,AOG KRİTİK,2025,Q4,2025-Q4,6,1,0
PN-100757,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,VAR,4.0,41,29,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-100757,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,VAR,4.0,41,29,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,1,0
PN-100757,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,VAR,4.0,41,29,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-100757,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,VAR,4.0,41,29,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,0
PN-100758,24,ELECTRICAL POWER,AIRBUS,A330-300,VAR,9.0,37,19,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,0,1
PN-100758,24,ELECTRICAL POWER,AIRBUS,A330-300,VAR,9.0,37,19,KRİTİK DEĞİL,2025,Q2,2025-Q2,3,0,0
PN-100758,24,ELECTRICAL POWER,AIRBUS,A330-300,VAR,9.0,37,19,KRİTİK DEĞİL,2025,Q3,2025-Q3,7,1,0
PN-100758,24,ELECTRICAL POWER,AIRBUS,A330-300,VAR,9.0,37,19,KRİTİK DEĞİL,2025,Q4,2025-Q4,3,0,0
PN-100759,71,POWER PLANT,AIRBUS,A319-100,YOK,,35,30,KRİTİK,2025,Q1,2025-Q1,15,0,2
PN-100759,71,POWER PLANT,AIRBUS,A319-100,YOK,,35,30,KRİTİK,2025,Q2,2025-Q2,21,2,2
PN-100759,71,POWER PLANT,AIRBUS,A319-100,YOK,,35,30,KRİTİK,2025,Q3,2025-Q3,16,0,1
PN-100759,71,POWER PLANT,AIRBUS,A319-100,YOK,,35,30,KRİTİK,2025,Q4,2025-Q4,7,1,1
PN-100760,25,EQUIPMENT / FURNISHINGS,AIRBUS,A320-200,YOK,,70,26,KRİTİK,2025,Q1,2025-Q1,1,0,0
PN-100760,25,EQUIPMENT / FURNISHINGS,AIRBUS,A320-200,YOK,,70,26,KRİTİK,2025,Q2,2025-Q2,0,1,0
PN-100760,25,EQUIPMENT / FURNISHINGS,AIRBUS,A320-200,YOK,,70,26,KRİTİK,2025,Q3,2025-Q3,0,0,0
PN-100760,25,EQUIPMENT / FURNISHINGS,AIRBUS,A320-200,YOK,,70,26,KRİTİK,2025,Q4,2025-Q4,2,0,1
PN-100761,36,PNEUMATIC,BOEING,737-800,VAR,10.0,39,46,KRİTİK,2025,Q1,2025-Q1,0,0,0
PN-100761,36,PNEUMATIC,BOEING,737-800,VAR,10.0,39,46,KRİTİK,2025,Q2,2025-Q2,3,0,0
PN-100761,36,PNEUMATIC,BOEING,737-800,VAR,10.0,39,46,KRİTİK,2025,Q3,2025-Q3,5,1,0
PN-100761,36,PNEUMATIC,BOEING,737-800,VAR,10.0,39,46,KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-100762,79,OIL,AIRBUS,A320-200,YOK,,34,26,KRİTİK DEĞİL,2025,Q1,2025-Q1,10,2,1
PN-100762,79,OIL,AIRBUS,A320-200,YOK,,34,26,KRİTİK DEĞİL,2025,Q2,2025-Q2,7,0,1
PN-100762,79,OIL,AIRBUS,A320-200,YOK,,34,26,KRİTİK DEĞİL,2025,Q3,2025-Q3,12,1,1
PN-100762,79,OIL,AIRBUS,A320-200,YOK,,34,26,KRİTİK DEĞİL,2025,Q4,2025-Q4,5,1,0
PN-100763,79,OIL,AIRBUS,A321neo,YOK,,55,43,KRİTİK DEĞİL,2025,Q1,2025-Q1,4,1,0
PN-100763,79,OIL,AIRBUS,A321neo,YOK,,55,43,KRİTİK DEĞİL,2025,Q2,2025-Q2,4,0,1
PN-100763,79,OIL,AIRBUS,A321neo,YOK,,55,43,KRİTİK DEĞİL,2025,Q3,2025-Q3,5,0,0
PN-100763,79,OIL,AIRBUS,A321neo,YOK,,55,43,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,1,0
PN-100764,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,YOK,,48,32,KRİTİK DEĞİL,2025,Q1,2025-Q1,16,1,6
PN-100764,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,YOK,,48,32,KRİTİK DEĞİL,2025,Q2,2025-Q2,22,5,8
PN-100764,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,YOK,,48,32,KRİTİK DEĞİL,2025,Q3,2025-Q3,22,5,5
PN-100764,30,ICE & RAIN PROTECTION,AIRBUS,A321-200,YOK,,48,32,KRİTİK DEĞİL,2025,Q4,2025-Q4,10,1,2
PN-100765,73,ENGINE FUEL AND CONTROL,AIRBUS,A320neo,YOK,,31,61,KRİTİK,2025,Q1,2025-Q1,3,0,0
PN-100765,73,ENGINE FUEL AND CONTROL,AIRBUS,A320neo,YOK,,31,61,KRİTİK,2025,Q2,2025-Q2,4,0,2
PN-100765,73,ENGINE FUEL AND CONTROL,AIRBUS,A320neo,YOK,,31,61,KRİTİK,2025,Q3,2025-Q3,0,1,0
PN-100765,73,ENGINE FUEL AND CONTROL,AIRBUS,A320neo,YOK,,31,61,KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-100766,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A320-200,VAR,4.0,43,63,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-100766,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A320-200,VAR,4.0,43,63,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,1
PN-100766,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A320-200,VAR,4.0,43,63,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-100766,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A320-200,VAR,4.0,43,63,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-100767,34,NAVIGATION,BOEING,737-900ER,YOK,,22,41,AOG KRİTİK,2025,Q1,2025-Q1,7,2,0
PN-100767,34,NAVIGATION,BOEING,737-900ER,YOK,,22,41,AOG KRİTİK,2025,Q2,2025-Q2,2,2,0
PN-100767,34,NAVIGATION,BOEING,737-900ER,YOK,,22,41,AOG KRİTİK,2025,Q3,2025-Q3,6,1,1
PN-100767,34,NAVIGATION,BOEING,737-900ER,YOK,,22,41,AOG KRİTİK,2025,Q4,2025-Q4,9,0,1
PN-100768,24,ELECTRICAL POWER,BOEING,777-F,VAR,7.0,43,55,KRİTİK,2025,Q1,2025-Q1,1,0,0
PN-100768,24,ELECTRICAL POWER,BOEING,777-F,VAR,7.0,43,55,KRİTİK,2025,Q2,2025-Q2,0,0,0
PN-100768,24,ELECTRICAL POWER,BOEING,777-F,VAR,7.0,43,55,KRİTİK,2025,Q3,2025-Q3,0,0,0
PN-100768,24,ELECTRICAL POWER,BOEING,777-F,VAR,7.0,43,55,KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-100769,30,ICE & RAIN PROTECTION,AIRBUS,A320-200,VAR,10.0,43,55,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,0,0
PN-100769,30,ICE & RAIN PROTECTION,AIRBUS,A320-200,VAR,10.0,43,55,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,2,2
PN-100769,30,ICE & RAIN PROTECTION,AIRBUS,A320-200,VAR,10.0,43,55,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,2,0
PN-100769,30,ICE & RAIN PROTECTION,AIRBUS,A320-200,VAR,10.0,43,55,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-100770,52,DOORS,BOEING,777-F,YOK,,44,39,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,0,2
PN-100770,52,DOORS,BOEING,777-F,YOK,,44,39,KRİTİK DEĞİL,2025,Q2,2025-Q2,3,0,0
PN-100770,52,DOORS,BOEING,777-F,YOK,,44,39,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,1,0
PN-100770,52,DOORS,BOEING,777-F,YOK,,44,39,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-100771,80,STARTING,AIRBUS,A330-300,YOK,,29,40,KRİTİK DEĞİL,2025,Q1,2025-Q1,5,0,1
PN-100771,80,STARTING,AIRBUS,A330-300,YOK,,29,40,KRİTİK DEĞİL,2025,Q2,2025-Q2,7,0,1
PN-100771,80,STARTING,AIRBUS,A330-300,YOK,,29,40,KRİTİK DEĞİL,2025,Q3,2025-Q3,12,1,2
PN-100771,80,STARTING,AIRBUS,A330-300,YOK,,29,40,KRİTİK DEĞİL,2025,Q4,2025-Q4,9,1,3
PN-100772,21,AIR CONDITIONING,BOEING,737-800,YOK,,33,44,KRİTİK DEĞİL,2025,Q1,2025-Q1,6,1,1
PN-100772,21,AIR CONDITIONING,BOEING,737-800,YOK,,33,44,KRİTİK DEĞİL,2025,Q2,2025-Q2,7,1,3
PN-100772,21,AIR CONDITIONING,BOEING,737-800,YOK,,33,44,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,2,0
PN-100772,21,AIR CONDITIONING,BOEING,737-800,YOK,,33,44,KRİTİK DEĞİL,2025,Q4,2025-Q4,5,1,0
PN-100773,71,POWER PLANT,BOEING,737-800,YOK,,46,80,AOG KRİTİK,2025,Q1,2025-Q1,2,0,0
PN-100773,71,POWER PLANT,BOEING,737-800,YOK,,46,80,AOG KRİTİK,2025,Q2,2025-Q2,4,0,0
PN-100773,71,POWER PLANT,BOEING,737-800,YOK,,46,80,AOG KRİTİK,2025,Q3,2025-Q3,6,2,1
PN-100773,71,POWER PLANT,BOEING,737-800,YOK,,46,80,AOG KRİTİK,2025,Q4,2025-Q4,2,2,1
PN-100774,76,ENGINE CONTROLS,BOEING,737-800,YOK,,62,35,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,0,0
PN-100774,76,ENGINE CONTROLS,BOEING,737-800,YOK,,62,35,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,1,0
PN-100774,76,ENGINE CONTROLS,BOEING,737-800,YOK,,62,35,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,0,0
PN-100774,76,ENGINE CONTROLS,BOEING,737-800,YOK,,62,35,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,2
PN-100775,79,OIL,BOEING,737 MAX 8,YOK,,42,50,KRİTİK,2025,Q1,2025-Q1,4,2,0
PN-100775,79,OIL,BOEING,737 MAX 8,YOK,,42,50,KRİTİK,2025,Q2,2025-Q2,6,0,0
PN-100775,79,OIL,BOEING,737 MAX 8,YOK,,42,50,KRİTİK,2025,Q3,2025-Q3,8,1,1
PN-100775,79,OIL,BOEING,737 MAX 8,YOK,,42,50,KRİTİK,2025,Q4,2025-Q4,2,2,2
PN-100776,32,LANDING GEAR,AIRBUS,A321neo,VAR,5.0,38,30,KRİTİK DEĞİL,2025,Q1,2025-Q1,106,16,11
PN-100776,32,LANDING GEAR,AIRBUS,A321neo,VAR,5.0,38,30,KRİTİK DEĞİL,2025,Q2,2025-Q2,115,12,7
PN-100776,32,LANDING GEAR,AIRBUS,A321neo,VAR,5.0,38,30,KRİTİK DEĞİL,2025,Q3,2025-Q3,179,19,12
PN-100776,32,LANDING GEAR,AIRBUS,A321neo,VAR,5.0,38,30,KRİTİK DEĞİL,2025,Q4,2025-Q4,122,7,10
PN-100777,24,ELECTRICAL POWER,AIRBUS,A330-200,YOK,,61,79,KRİTİK DEĞİL,2025,Q1,2025-Q1,3,1,1
PN-100777,24,ELECTRICAL POWER,AIRBUS,A330-200,YOK,,61,79,KRİTİK DEĞİL,2025,Q2,2025-Q2,3,2,1
PN-100777,24,ELECTRICAL POWER,AIRBUS,A330-200,YOK,,61,79,KRİTİK DEĞİL,2025,Q3,2025-Q3,5,4,1
PN-100777,24,ELECTRICAL POWER,AIRBUS,A330-200,YOK,,61,79,KRİTİK DEĞİL,2025,Q4,2025-Q4,3,2,1
PN-100778,28,FUEL,AIRBUS,A321-200,YOK,,43,43,KRİTİK DEĞİL,2025,Q1,2025-Q1,3,1,0
PN-100778,28,FUEL,AIRBUS,A321-200,YOK,,43,43,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,0,1
PN-100778,28,FUEL,AIRBUS,A321-200,YOK,,43,43,KRİTİK DEĞİL,2025,Q3,2025-Q3,2,3,1
PN-100778,28,FUEL,AIRBUS,A321-200,YOK,,43,43,KRİTİK DEĞİL,2025,Q4,2025-Q4,3,1,0
PN-100779,76,ENGINE CONTROLS,AIRBUS,A320-200,YOK,,42,28,KRİTİK DEĞİL,2025,Q1,2025-Q1,3,0,1
PN-100779,76,ENGINE CONTROLS,AIRBUS,A320-200,YOK,,42,28,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-100779,76,ENGINE CONTROLS,AIRBUS,A320-200,YOK,,42,28,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,1,1
PN-100779,76,ENGINE CONTROLS,AIRBUS,A320-200,YOK,,42,28,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,0,0
PN-100780,76,ENGINE CONTROLS,BOEING,737-800,YOK,,53,32,KRİTİK DEĞİL,2025,Q1,2025-Q1,4,1,0
PN-100780,76,ENGINE CONTROLS,BOEING,737-800,YOK,,53,32,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-100780,76,ENGINE CONTROLS,BOEING,737-800,YOK,,53,32,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-100780,76,ENGINE CONTROLS,BOEING,737-800,YOK,,53,32,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,1,0
PN-100781,52,DOORS,AIRBUS,A319-100,YOK,,36,27,KRİTİK,2025,Q1,2025-Q1,0,0,0
PN-100781,52,DOORS,AIRBUS,A319-100,YOK,,36,27,KRİTİK,2025,Q2,2025-Q2,4,0,0
PN-100781,52,DOORS,AIRBUS,A319-100,YOK,,36,27,KRİTİK,2025,Q3,2025-Q3,0,2,0
PN-100781,52,DOORS,AIRBUS,A319-100,YOK,,36,27,KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-100782,24,ELECTRICAL POWER,AIRBUS,A320neo,VAR,5.0,31,38,KRİTİK DEĞİL,2025,Q1,2025-Q1,4,0,0
PN-100782,24,ELECTRICAL POWER,AIRBUS,A320neo,VAR,5.0,31,38,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,0
PN-100782,24,ELECTRICAL POWER,AIRBUS,A320neo,VAR,5.0,31,38,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,0,0
PN-100782,24,ELECTRICAL POWER,AIRBUS,A320neo,VAR,5.0,31,38,KRİTİK DEĞİL,2025,Q4,2025-Q4,3,0,0
PN-100783,24,ELECTRICAL POWER,AIRBUS,A320-200,YOK,,41,42,AOG KRİTİK,2025,Q1,2025-Q1,1,1,0
PN-100783,24,ELECTRICAL POWER,AIRBUS,A320-200,YOK,,41,42,AOG KRİTİK,2025,Q2,2025-Q2,1,2,1
PN-100783,24,ELECTRICAL POWER,AIRBUS,A320-200,YOK,,41,42,AOG KRİTİK,2025,Q3,2025-Q3,1,2,0
PN-100783,24,ELECTRICAL POWER,AIRBUS,A320-200,YOK,,41,42,AOG KRİTİK,2025,Q4,2025-Q4,4,2,0
PN-100784,34,NAVIGATION,AIRBUS,A320neo,VAR,9.0,60,31,KRİTİK,2025,Q1,2025-Q1,8,4,1
PN-100784,34,NAVIGATION,AIRBUS,A320neo,VAR,9.0,60,31,KRİTİK,2025,Q2,2025-Q2,9,8,3
PN-100784,34,NAVIGATION,AIRBUS,A320neo,VAR,9.0,60,31,KRİTİK,2025,Q3,2025-Q3,18,9,2
PN-100784,34,NAVIGATION,AIRBUS,A320neo,VAR,9.0,60,31,KRİTİK,2025,Q4,2025-Q4,8,3,1
PN-100785,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A350-900,YOK,,84,17,KRİTİK DEĞİL,2025,Q1,2025-Q1,6,3,1
PN-100785,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A350-900,YOK,,84,17,KRİTİK DEĞİL,2025,Q2,2025-Q2,9,7,0
PN-100785,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A350-900,YOK,,84,17,KRİTİK DEĞİL,2025,Q3,2025-Q3,4,3,0
PN-100785,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A350-900,YOK,,84,17,KRİTİK DEĞİL,2025,Q4,2025-Q4,6,1,0
PN-100786,21,AIR CONDITIONING,AIRBUS,A350-900,VAR,7.0,27,87,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-100786,21,AIR CONDITIONING,AIRBUS,A350-900,VAR,7.0,27,87,KRİTİK DEĞİL,2025,Q2,2025-Q2,3,0,0
PN-100786,21,AIR CONDITIONING,AIRBUS,A350-900,VAR,7.0,27,87,KRİTİK DEĞİL,2025,Q3,2025-Q3,5,0,0
PN-100786,21,AIR CONDITIONING,AIRBUS,A350-900,VAR,7.0,27,87,KRİTİK DEĞİL,2025,Q4,2025-Q4,3,1,1
PN-100787,56,WINDOWS,AIRBUS,A321neo,VAR,3.0,65,33,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,0,0
PN-100787,56,WINDOWS,AIRBUS,A321neo,VAR,3.0,65,33,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-100787,56,WINDOWS,AIRBUS,A321neo,VAR,3.0,65,33,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-100787,56,WINDOWS,AIRBUS,A321neo,VAR,3.0,65,33,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,1,0
PN-100788,36,PNEUMATIC,AIRBUS,A320-200,YOK,,34,36,KRİTİK DEĞİL,2025,Q1,2025-Q1,6,4,0
PN-100788,36,PNEUMATIC,AIRBUS,A320-200,YOK,,34,36,KRİTİK DEĞİL,2025,Q2,2025-Q2,4,0,0
PN-100788,36,PNEUMATIC,AIRBUS,A320-200,YOK,,34,36,KRİTİK DEĞİL,2025,Q3,2025-Q3,6,1,1
PN-100788,36,PNEUMATIC,AIRBUS,A320-200,YOK,,34,36,KRİTİK DEĞİL,2025,Q4,2025-Q4,5,1,0
PN-100789,21,AIR CONDITIONING,AIRBUS,A321neo,VAR,8.0,42,35,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,2,1
PN-100789,21,AIR CONDITIONING,AIRBUS,A321neo,VAR,8.0,42,35,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,1,0
PN-100789,21,AIR CONDITIONING,AIRBUS,A321neo,VAR,8.0,42,35,KRİTİK DEĞİL,2025,Q3,2025-Q3,4,1,0
PN-100789,21,AIR CONDITIONING,AIRBUS,A321neo,VAR,8.0,42,35,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,0
PN-100790,23,COMMUNICATIONS,AIRBUS,A321-200,VAR,6.0,70,50,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,1
PN-100790,23,COMMUNICATIONS,AIRBUS,A321-200,VAR,6.0,70,50,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-100790,23,COMMUNICATIONS,AIRBUS,A321-200,VAR,6.0,70,50,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-100790,23,COMMUNICATIONS,AIRBUS,A321-200,VAR,6.0,70,50,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-100791,32,LANDING GEAR,BOEING,737-800,VAR,17.0,40,43,KRİTİK,2025,Q1,2025-Q1,5,3,0
PN-100791,32,LANDING GEAR,BOEING,737-800,VAR,17.0,40,43,KRİTİK,2025,Q2,2025-Q2,9,7,2
PN-100791,32,LANDING GEAR,BOEING,737-800,VAR,17.0,40,43,KRİTİK,2025,Q3,2025-Q3,8,9,0
PN-100791,32,LANDING GEAR,BOEING,737-800,VAR,17.0,40,43,KRİTİK,2025,Q4,2025-Q4,4,9,1
PN-100792,71,POWER PLANT,AIRBUS,A330-300,VAR,6.0,38,31,KRİTİK DEĞİL,2025,Q1,2025-Q1,6,1,2
PN-100792,71,POWER PLANT,AIRBUS,A330-300,VAR,6.0,38,31,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,2,1
PN-100792,71,POWER PLANT,AIRBUS,A330-300,VAR,6.0,38,31,KRİTİK DEĞİL,2025,Q3,2025-Q3,7,4,1
PN-100792,71,POWER PLANT,AIRBUS,A330-300,VAR,6.0,38,31,KRİTİK DEĞİL,2025,Q4,2025-Q4,3,4,0
PN-100793,74,IGNITION,AIRBUS,A330-200,YOK,,30,26,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-100793,74,IGNITION,AIRBUS,A330-200,YOK,,30,26,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-100793,74,IGNITION,AIRBUS,A330-200,YOK,,30,26,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-100793,74,IGNITION,AIRBUS,A330-200,YOK,,30,26,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-100794,32,LANDING GEAR,AIRBUS,A321neo,VAR,6.0,47,78,KRİTİK,2025,Q1,2025-Q1,2,1,1
PN-100794,32,LANDING GEAR,AIRBUS,A321neo,VAR,6.0,47,78,KRİTİK,2025,Q2,2025-Q2,5,0,0
PN-100794,32,LANDING GEAR,AIRBUS,A321neo,VAR,6.0,47,78,KRİTİK,2025,Q3,2025-Q3,0,3,0
